"Ad report (November 01, 2025 - November 21, 2025)"
Request Id: 6cbe06cd-bc03-d60b-de1e-2b43920078a7

Status,Ad,Campaign,Ad group,AdStrength,Delivery,Clicks,Impr.,CTR,Avg. CPC,Spend,Conv.,Labels,Top impr. rate,Abs. top impr. rate,AdStrengthActionItems,Text,Display Url,Destination Url,Final Url,Mobile Final Url,App Platform,App Id,Ad type,Tracking Template,Custom Parameter,Final Url Suffix,Text Part 2,Title Part 1,Title Part 2,Title Part 3,Path 1,Path 2,Business Name,Headline,Long Headline,Call To Action,Landscape Image Media Id,Landscape Logo Media Id,Square Image Media Id,Square Logo Media Id,Images,Impression Tracking Urls,Videos,Video Duration,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Long Headline 1,Long Headline 2,Long Headline 3,Long Headline 4,Long Headline 5,Description 1,Description 2,Description 3,Description 4,Description 5,Headline 1 Position,Headline 2 Position,Headline 3 Position,Headline 4 Position,Headline 5 Position,Headline 6 Position,Headline 7 Position,Headline 8 Position,Headline 9 Position,Headline 10 Position,Headline 11 Position,Headline 12 Position,Headline 13 Position,Headline 14 Position,Headline 15 Position,Description 1 Position,Description 2 Position,Description 3 Position,Description 4 Position
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [wheat bags],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Bags,,,,,,,,,[null],,null,,The Wheat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,,,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £4.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Shoulder,-,Eligible,0,0,0%,0,0,0,New ETAs from Google,0%,0%,-,Neck & Shoulder Heat Pads Help Relieve Troublesome Aches and Pains. Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/shoulder,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Neck & Shoulder Heat Pads,The Wheat Bag Specialists,,Neck_Shoulder,Heat_Pads,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Shoulder,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/neck-strain,,,,ResponsiveSearch,,,,,,,,Neck_Shoulder,Heat_Pads,,,,,,,,,[null],,null,,Neck & Shoulder Heat Pads,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Shoulder Wheat Bags,The Wheat Bag Specialists,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Neck & Shoulder Heat Pads Help Relieve Troublesome Aches and Pains. Buy Now!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Heat Pad For Back,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/back,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Large Heat Pads For Backs,Huge Range Of Sizes & Shapes,,Wheat_Bags,Large_Back,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Heat Pad For Back,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/back-pain,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Large_Back,,,,,,,,,[null],,null,,Large Heat Pads For Backs,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Huge Range Of Sizes & Shapes,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [the natural wheat bag company],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Natural,Wheat_Bags,,,,,,,,,[null],,null,,Natural Wheat Bags,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,,-,-,-,-,-,"Natural Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Neck,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/neck,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Neck & Shoulder Wheat Bags,Huge Range Of Sizes & Shapes,,Wheat_Bags,Neck_&_Shoulder,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Neck,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/neck-strain,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Neck_&_Shoulder,,,,,,,,,[null],,null,,Neck & Shoulder Wheat Bags,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Neck & Shoulder Heat Pads,Buy Online At WheatyBags,Direct From The Manufacturer,Huge Range Of Sizes & Shapes,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Cherry Stone Pillow,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/cherry-stones,,,,ResponsiveSearch,,,,,,,,Cherry_Stone,Pillow,,,,,,,,,[null],,null,,Cherry Stone Pillows,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,"Pure Comfort, Naturally",Low Prices - Fast Delivery,Cherry Stone Square Heat Pack,Cherry Stone Pillows & Cushion,Heat Based Pain Relief System,"For Neck, Shoulders & More",Direct From The Manufacturer,,,-,-,-,-,-,Cherry Stone Pillows Are Completely Natural - Microwave For Soothing Comfort - View Now,Cherry Stone Pillows Are The Natural Way To Relieve Muscle & Joint Pain - Come & Look,"For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now!",A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [heat pads for bad backs],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/back-pain,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Bad_Back,,,,,,,,,[null],,null,,Heat Pads For Bad Backs,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Huge Range Of Sizes & Shapes,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Heat Pads For Bad Backs From £5.99 - Look!,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Search total,-,-,-,-,-,305,24044,1.27%,1.08,328.43,17,-,75.41%,20.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Audience total,-,-,-,-,-,26,7799,0.33%,0.48,12.52,0,-,0%,98.77%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Deleted items total,-,-,-,-,-,0,0,0%,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Overall total,-,-,-,-,-,331,31843,1.04%,1.03,340.95,17,-,59.87%,40.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
